,zone,area,sub_area,pole,config_id,config_name,longitude,latitude,short_config_name,time_limit,hourly_rate
1136,Downtown,East Village,700 FIFTEENTH ST,15-713,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.150304,32.712996999999994,9 Hour Max $0.50 ,9.0,0.5
1137,Downtown,East Village,700 FIFTEENTH ST,15-714,9268,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.15048600000001,32.713053,9 Hour Max $0.50 ,9.0,0.5
1138,Downtown,East Village,700 FIFTEENTH ST,15-715,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.150304,32.713073,9 Hour Max $0.50 ,9.0,0.5
1139,Downtown,East Village,700 FIFTEENTH ST,15-716,9268,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.15048700000001,32.713161,9 Hour Max $0.50 ,9.0,0.5
1140,Downtown,East Village,700 FIFTEENTH ST,15-721,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.150306,32.713203,9 Hour Max $0.50 ,9.0,0.5
1141,Downtown,East Village,700 FIFTEENTH ST,15-722,9268,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.150488,32.713243,9 Hour Max $0.50 ,9.0,0.5
1142,Downtown,East Village,700 FIFTEENTH ST,15-723,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.150306,32.713284,9 Hour Max $0.50 ,9.0,0.5
1143,Downtown,East Village,700 FIFTEENTH ST,15-724,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.150489,32.713324,9 Hour Max $0.50 ,9.0,0.5
1144,Downtown,East Village,700 FIFTEENTH ST,15-725,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.15030700000001,32.713366,9 Hour Max $0.50 ,9.0,0.5
1145,Downtown,East Village,700 FIFTEENTH ST,15-726,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.15048999999999,32.713425,9 Hour Max $0.50 ,9.0,0.5
1146,Downtown,East Village,700 FIFTEENTH ST,15-728,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.15048999999999,32.713466,9 Hour Max $0.50 ,9.0,0.5
1147,Downtown,East Village,700 FIFTEENTH ST,15-730,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.15049099999999,32.713506,9 Hour Max $0.50 ,9.0,0.5
1148,Downtown,East Village,700 FIFTEENTH ST,15-732,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.15049099999999,32.713547,9 Hour Max $0.50 ,9.0,0.5
1149,Downtown,East Village,700 FIFTEENTH ST,15-734,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.15049199999999,32.713588,9 Hour Max $0.50 ,9.0,0.5
1150,Downtown,East Village,700 FIFTEENTH ST,15-736,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.15049199999999,32.713628,9 Hour Max $0.50 ,9.0,0.5
1151,Downtown,East Village,800 FIFTEENTH ST,15-820,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.150493,32.713758,9 Hour Max $0.50 ,9.0,0.5
1152,Downtown,East Village,800 FIFTEENTH ST,15-822,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.150494,32.713815000000004,9 Hour Max $0.50 ,9.0,0.5
1153,Downtown,East Village,800 FIFTEENTH ST,15-824,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.15049499999999,32.713873,9 Hour Max $0.50 ,9.0,0.5
1154,Downtown,East Village,800 FIFTEENTH ST,15-826,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.15049499999999,32.713949,9 Hour Max $0.50 ,9.0,0.5
1155,Downtown,East Village,800 FIFTEENTH ST,15-828,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.150497,32.714063,9 Hour Max $0.50 ,9.0,0.5
1156,Downtown,East Village,800 FIFTEENTH ST,15-829,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.15031499999999,32.714103,9 Hour Max $0.50 ,9.0,0.5
1157,Downtown,East Village,800 FIFTEENTH ST,15-830,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.150498,32.714211,9 Hour Max $0.50 ,9.0,0.5
1158,Downtown,East Village,800 FIFTEENTH ST,15-831,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.15031699999999,32.714271999999994,9 Hour Max $0.50 ,9.0,0.5
1159,Downtown,East Village,800 FIFTEENTH ST,15-835,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.150318,32.714392,9 Hour Max $0.50 ,9.0,0.5
1160,Downtown,East Village,800 FIFTEENTH ST,15-839,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.150319,32.714512,9 Hour Max $0.50 ,9.0,0.5
1161,Downtown,East Village,800 FIFTEENTH ST,15-843,14746,9 Hour Max $0.50 HR 8am-6pm M-Sat  (Mobile Pay),-117.15032,32.714632,9 Hour Max $0.50 ,9.0,0.5
1162,Downtown,East Village,900 FIFTEENTH ST,15-902,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.150504,32.714865,2 Hour Max $1.25 ,2.0,1.25
1163,Downtown,East Village,900 FIFTEENTH ST,15-904,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050500000001,32.714921999999994,2 Hour Max $1.25 ,2.0,1.25
1164,Downtown,East Village,900 FIFTEENTH ST,15-906,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050500000001,32.71496,2 Hour Max $1.25 ,2.0,1.25
1165,Downtown,East Village,900 FIFTEENTH ST,15-908,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050500000001,32.715016999999996,2 Hour Max $1.25 ,2.0,1.25
1166,Downtown,East Village,900 FIFTEENTH ST,15-910,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050600000001,32.715056,2 Hour Max $1.25 ,2.0,1.25
1167,Downtown,East Village,900 FIFTEENTH ST,15-912,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050600000001,32.715113,2 Hour Max $1.25 ,2.0,1.25
1168,Downtown,East Village,900 FIFTEENTH ST,15-914,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050600000001,32.715151,2 Hour Max $1.25 ,2.0,1.25
1169,Downtown,East Village,900 FIFTEENTH ST,15-916,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.150507,32.715208000000004,2 Hour Max $1.25 ,2.0,1.25
1170,Downtown,East Village,900 FIFTEENTH ST,15-918,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.150507,32.715246,2 Hour Max $1.25 ,2.0,1.25
1171,Downtown,East Village,900 FIFTEENTH ST,15-920,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.150507,32.715303999999996,2 Hour Max $1.25 ,2.0,1.25
1172,Downtown,East Village,900 FIFTEENTH ST,15-922,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.150508,32.715342,2 Hour Max $1.25 ,2.0,1.25
1173,Downtown,East Village,900 FIFTEENTH ST,15-924,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.150396,32.715358,2 Hour Max $1.25 ,2.0,1.25
1174,Downtown,East Village,900 FIFTEENTH ST,15-926,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.150508,32.715399,2 Hour Max $1.25 ,2.0,1.25
1175,Downtown,East Village,900 FIFTEENTH ST,15-928,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.150508,32.715437,2 Hour Max $1.25 ,2.0,1.25
1176,Downtown,East Village,900 FIFTEENTH ST,15-930,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050900000001,32.715495000000004,2 Hour Max $1.25 ,2.0,1.25
1177,Downtown,East Village,900 FIFTEENTH ST,15-932,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050900000001,32.715533,2 Hour Max $1.25 ,2.0,1.25
1178,Downtown,East Village,900 FIFTEENTH ST,15-934,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15050900000001,32.71559,2 Hour Max $1.25 ,2.0,1.25
1179,Downtown,East Village,900 FIFTEENTH ST,15-936,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15051000000001,32.715628,2 Hour Max $1.25 ,2.0,1.25
1180,Downtown,East Village,900 FIFTEENTH ST,15-938,14762,2 Hour Max $1.25 HR 8am-4pm Mon-Sat  (Mobile Pay) ,-117.15051000000001,32.715685,2 Hour Max $1.25 ,2.0,1.25
1181,Downtown,East Village,1000 SIXTEENTH ST,16-1004,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.14959099999999,32.71595,2 Hour Max $1.25 ,2.0,1.25
1182,Downtown,East Village,1000 SIXTEENTH ST,16-1006,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149592,32.716086,2 Hour Max $1.25 ,2.0,1.25
1183,Downtown,East Village,1000 SIXTEENTH ST,16-1007,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.14938899999999,32.71606,2 Hour Max $1.25 ,2.0,1.25
1184,Downtown,East Village,1000 SIXTEENTH ST,16-1009,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149404,32.716063,2 Hour Max $1.25 ,2.0,1.25
1185,Downtown,East Village,1000 SIXTEENTH ST,16-1011,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149501,32.716120000000004,2 Hour Max $1.25 ,2.0,1.25
1186,Downtown,East Village,1000 SIXTEENTH ST,16-1012,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.14936200000001,32.716384000000005,2 Hour Max $1.25 ,2.0,1.25
1187,Downtown,East Village,1000 SIXTEENTH ST,16-1013,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.14950900000001,32.716146,2 Hour Max $1.25 ,2.0,1.25
1188,Downtown,East Village,1000 SIXTEENTH ST,16-1014,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149593,32.716378999999996,2 Hour Max $1.25 ,2.0,1.25
1189,Downtown,East Village,1000 SIXTEENTH ST,16-1015,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149496,32.716138,2 Hour Max $1.25 ,2.0,1.25
1190,Downtown,East Village,1000 SIXTEENTH ST,16-1016,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149594,32.716515,2 Hour Max $1.25 ,2.0,1.25
1191,Downtown,East Village,1000 SIXTEENTH ST,16-1017,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149584,32.716341,2 Hour Max $1.25 ,2.0,1.25
1192,Downtown,East Village,1000 SIXTEENTH ST,16-1018,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.14940700000001,32.716479,2 Hour Max $1.25 ,2.0,1.25
1193,Downtown,East Village,1000 SIXTEENTH ST,16-1019,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.14960900000001,32.716371,2 Hour Max $1.25 ,2.0,1.25
1194,Downtown,East Village,1000 SIXTEENTH ST,16-1020,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.14941599999999,32.716460999999995,2 Hour Max $1.25 ,2.0,1.25
1195,Downtown,East Village,1000 SIXTEENTH ST,16-1021,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149575,32.716569,2 Hour Max $1.25 ,2.0,1.25
1196,Downtown,East Village,1000 SIXTEENTH ST,16-1023,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.14958700000001,32.716596,2 Hour Max $1.25 ,2.0,1.25
1197,Downtown,East Village,100 SIXTEENTH ST,16-119,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149351,32.706683,2 Hour Max $1.25 ,2.0,1.25
1198,Downtown,East Village,100 SIXTEENTH ST,16-121,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.149351,32.707007,2 Hour Max $1.25 ,2.0,1.25
1199,Downtown,East Village,600 SIXTEENTH ST,16-602,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay),-117.14956200000002,32.711712,2 Hour Max $1.25 ,2.0,1.25
1200,Downtown,East Village,600 SIXTEENTH ST,16-604,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay),-117.14956200000002,32.711813,2 Hour Max $1.25 ,2.0,1.25
1201,Downtown,East Village,600 SIXTEENTH ST,16-606,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay),-117.14956299999999,32.711934,2 Hour Max $1.25 ,2.0,1.25
1202,Downtown,East Village,600 SIXTEENTH ST,16-608,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay),-117.14956399999998,32.712035,2 Hour Max $1.25 ,2.0,1.25
1203,Downtown,East Village,600 SIXTEENTH ST,16-610,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay),-117.149565,32.712156,2 Hour Max $1.25 ,2.0,1.25
1204,Downtown,East Village,600 SIXTEENTH ST,16-612,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay),-117.149566,32.712257,2 Hour Max $1.25 ,2.0,1.25
1205,Downtown,East Village,600 SIXTEENTH ST,16-614,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay),-117.149503,32.712129,2 Hour Max $1.25 ,2.0,1.25
1206,Downtown,East Village,600 SIXTEENTH ST,16-626,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay),-117.14956699999999,32.712379,2 Hour Max $1.25 ,2.0,1.25
1207,Downtown,East Village,700 SIXTEENTH ST,16-701,9272,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.14938799999999,32.712823,9 Hour Max $0.75 ,9.0,0.75
1208,Downtown,East Village,700 SIXTEENTH ST,16-703,9272,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.14938899999999,32.712957,9 Hour Max $0.75 ,9.0,0.75
1209,Downtown,East Village,700 SIXTEENTH ST,16-705,9272,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.14939,32.713091,9 Hour Max $0.75 ,9.0,0.75
1210,Downtown,East Village,700 SIXTEENTH ST,16-710,9268,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.149573,32.713244,9 Hour Max $0.50 ,9.0,0.5
1211,Downtown,East Village,700 SIXTEENTH ST,16-716,9268,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.149574,32.713378000000006,9 Hour Max $0.50 ,9.0,0.5
1212,Downtown,East Village,700 SIXTEENTH ST,16-718,9268,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.149575,32.713512,9 Hour Max $0.50 ,9.0,0.5
1213,Downtown,East Village,800 SIXTEENTH ST,16-807,14752,9 Hour Max $0.75 HR 8am-6pm Mon-Sat  (Mobile Pay) ,-117.149394,32.713782,9 Hour Max $0.75 ,9.0,0.75
1214,Downtown,East Village,800 SIXTEENTH ST,16-809,14752,9 Hour Max $0.75 HR 8am-6pm Mon-Sat  (Mobile Pay) ,-117.149394,32.713878,9 Hour Max $0.75 ,9.0,0.75
1215,Downtown,East Village,800 SIXTEENTH ST,16-813,14752,9 Hour Max $0.75 HR 8am-6pm Mon-Sat  (Mobile Pay) ,-117.149395,32.713954,9 Hour Max $0.75 ,9.0,0.75
1216,Downtown,East Village,800 SIXTEENTH ST,16-814,14750,9 Hour Max $0.50 HR 8am-6pm Mon-Sat (Mobile Pay) ,-117.14957700000001,32.714048999999996,9 Hour Max $0.50 ,9.0,0.5
1217,Downtown,East Village,800 SIXTEENTH ST,16-816,14750,9 Hour Max $0.50 HR 8am-6pm Mon-Sat (Mobile Pay) ,-117.149578,32.714144,9 Hour Max $0.50 ,9.0,0.5
1218,Downtown,East Village,800 SIXTEENTH ST,16-817,14752,9 Hour Max $0.75 HR 8am-6pm Mon-Sat  (Mobile Pay) ,-117.149396,32.714256,9 Hour Max $0.75 ,9.0,0.75
1219,Downtown,East Village,800 SIXTEENTH ST,16-818,14750,9 Hour Max $0.50 HR 8am-6pm Mon-Sat (Mobile Pay) ,-117.149579,32.714355,9 Hour Max $0.50 ,9.0,0.5
1220,Downtown,East Village,800 SIXTEENTH ST,16-819,14752,9 Hour Max $0.75 HR 8am-6pm Mon-Sat  (Mobile Pay) ,-117.149398,32.714436,9 Hour Max $0.75 ,9.0,0.75
1221,Downtown,East Village,800 SIXTEENTH ST,16-822,14750,9 Hour Max $0.50 HR 8am-6pm Mon-Sat (Mobile Pay) ,-117.14958100000001,32.714535,9 Hour Max $0.50 ,9.0,0.5
1222,Downtown,East Village,800 SIXTEENTH ST,16-824,14750,9 Hour Max $0.50 HR 8am-6pm Mon-Sat (Mobile Pay) ,-117.14958200000001,32.714615,9 Hour Max $0.50 ,9.0,0.5
1223,Downtown,East Village,800 SIXTEENTH ST,16-825,14752,9 Hour Max $0.75 HR 8am-6pm Mon-Sat  (Mobile Pay) ,-117.150828,32.715606,9 Hour Max $0.75 ,9.0,0.75
1225,Downtown,East Village,600 SIXTH AVE,6-603,13444,15 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159135,32.711698,15 Min Max $1.25 ,0.25,1.25
1226,Downtown,East Village,600 SIXTH AVE,6-605,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159136,32.711757,2 Hour Max $1.25 ,2.0,1.25
1227,Downtown,East Village,600 SIXTH AVE,6-607,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15913700000002,32.711797,2 Hour Max $1.25 ,2.0,1.25
1228,Downtown,East Village,600 SIXTH AVE,6-615,10801,30 Min Max $1.25 HR 8am-8pm Mon-Sat (Mobile Pay),-117.15914,32.711954,30 Min Max $1.25 ,0.5,1.25
1229,Downtown,East Village,600 SIXTH AVE,6-617,10801,30 Min Max $1.25 HR 8am-8pm Mon-Sat (Mobile Pay),-117.160191,32.712104,30 Min Max $1.25 ,0.5,1.25
1230,Downtown,East Village,600 SIXTH AVE,6-619,10801,30 Min Max $1.25 HR 8am-8pm Mon-Sat (Mobile Pay),-117.159144,32.71215,30 Min Max $1.25 ,0.5,1.25
1231,Downtown,East Village,600 SIXTH AVE,6-621,10801,30 Min Max $1.25 HR 8am-8pm Mon-Sat (Mobile Pay),-117.15914599999999,32.712247999999995,30 Min Max $1.25 ,0.5,1.25
1232,Downtown,East Village,600 SIXTH AVE,6-623,12465,2 Hour Max $1.25 HR 10am-5pm Mon-Sat (Mobile Pay),-117.159148,32.712346000000004,2 Hour Max $1.25 ,2.0,1.25
1233,Downtown,East Village,600 SIXTH AVE,6-625,12465,2 Hour Max $1.25 HR 10am-5pm Mon-Sat (Mobile Pay),-117.159149,32.712445,2 Hour Max $1.25 ,2.0,1.25
1234,Downtown,East Village,700 SIXTH AVE,6-703,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159153,32.712668,2 Hour Max $1.25 ,2.0,1.25
1235,Downtown,East Village,700 SIXTH AVE,6-705,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159154,32.712784,2 Hour Max $1.25 ,2.0,1.25
1236,Downtown,East Village,700 SIXTH AVE,6-707,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159155,32.712881,2 Hour Max $1.25 ,2.0,1.25
1237,Downtown,East Village,700 SIXTH AVE,6-715,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159158,32.713153999999996,30 Min Max $1.25 ,0.5,1.25
1238,Downtown,East Village,700 SIXTH AVE,6-717,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159159,32.71327,2 Hour Max $1.25 ,2.0,1.25
1239,Downtown,East Village,700 SIXTH AVE,6-719,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15916000000001,32.713328000000004,2 Hour Max $1.25 ,2.0,1.25
1240,Downtown,East Village,700 SIXTH AVE,6-721,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15916000000001,32.713367,2 Hour Max $1.25 ,2.0,1.25
1241,Downtown,East Village,800 SIXTH AVE,6-817,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15931200000001,32.710367,2 Hour Max $1.25 ,2.0,1.25
1242,Downtown,East Village,800 SIXTH AVE,6-819,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15916899999999,32.714178000000004,2 Hour Max $1.25 ,2.0,1.25
1243,Downtown,East Village,800 SIXTH AVE,6-821,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15916999999999,32.71431,2 Hour Max $1.25 ,2.0,1.25
1244,Downtown,East Village,900 SIXTH AVE,6-903,8998,1 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159175,32.714928,1 Hour Max $1.25 ,1.0,1.25
1245,Downtown,East Village,900 SIXTH AVE,6-905,13444,15 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159177,32.715082,15 Min Max $1.25 ,0.25,1.25
1246,Downtown,East Village,900 SIXTH AVE,6-907,13444,15 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.159178,32.715216999999996,15 Min Max $1.25 ,0.25,1.25
1247,Downtown,East Village,900 SIXTH AVE,6-909,8998,1 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15917900000001,32.715371000000005,1 Hour Max $1.25 ,1.0,1.25
1248,Downtown,East Village,900 SIXTH AVE,6-911,8998,1 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15917900000001,32.715447999999995,1 Hour Max $1.25 ,1.0,1.25
1249,Downtown,East Village,900 SIXTH AVE,6-913,8998,1 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15918,32.715525,1 Hour Max $1.25 ,1.0,1.25
1250,Downtown,East Village,900 SIXTH AVE,6-915,8998,1 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15918,32.715602000000004,1 Hour Max $1.25 ,1.0,1.25
1251,Downtown,East Village,1000 SEVENTH AVE,7-1000,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.15844399999999,32.715845,15 Min Max $1.25 ,0.25,1.25
1252,Downtown,East Village,1000 SEVENTH AVE,7-1001,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15826200000001,32.715903999999995,1 Hour Max $1.25 ,1.0,1.25
1253,Downtown,East Village,1000 SEVENTH AVE,7-1002,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158445,32.71598,15 Min Max $1.25 ,0.25,1.25
1254,Downtown,East Village,1000 SEVENTH AVE,7-1003,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15826299999999,32.716039,1 Hour Max $1.25 ,1.0,1.25
1255,Downtown,East Village,1000 SEVENTH AVE,7-1004,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158446,32.716115,1 Hour Max $1.25 ,1.0,1.25
1256,Downtown,East Village,1000 SEVENTH AVE,7-1005,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15826399999999,32.716174,1 Hour Max $1.25 ,1.0,1.25
1257,Downtown,East Village,1000 SEVENTH AVE,7-1006,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158447,32.716251,1 Hour Max $1.25 ,1.0,1.25
1258,Downtown,East Village,1000 SEVENTH AVE,7-1007,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15826499999999,32.71631,1 Hour Max $1.25 ,1.0,1.25
1259,Downtown,East Village,1000 SEVENTH AVE,7-1009,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158266,32.716387,1 Hour Max $1.25 ,1.0,1.25
1260,Downtown,East Village,1000 SEVENTH AVE,7-1013,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158266,32.716445,1 Hour Max $1.25 ,1.0,1.25
1261,Downtown,East Village,1000 SEVENTH AVE,7-1015,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158267,32.716522,1 Hour Max $1.25 ,1.0,1.25
1262,Downtown,East Village,1000 SEVENTH AVE,7-1017,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158267,32.71658,1 Hour Max $1.25 ,1.0,1.25
1263,Downtown,East Village,1000 SEVENTH AVE,7-1021,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15826799999999,32.716658,1 Hour Max $1.25 ,1.0,1.25
1264,Downtown,East Village,500 SEVENTH AVE,7-507,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15821000000001,32.71058,2 Hour Max $1.25 ,2.0,1.25
1265,Downtown,East Village,500 SEVENTH AVE,7-509,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15821299999999,32.710699,2 Hour Max $1.25 ,2.0,1.25
1266,Downtown,East Village,500 SEVENTH AVE,7-511,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15821499999998,32.710798,2 Hour Max $1.25 ,2.0,1.25
1267,Downtown,East Village,500 SEVENTH AVE,7-513,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15821799999999,32.710918,2 Hour Max $1.25 ,2.0,1.25
1268,Downtown,East Village,500 SEVENTH AVE,7-515,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15821100000001,32.711048999999996,2 Hour Max $1.25 ,2.0,1.25
1269,Downtown,East Village,500 SEVENTH AVE,7-517,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.158226,32.711128,2 Hour Max $1.25 ,2.0,1.25
1270,Downtown,East Village,500 SEVENTH AVE,7-519,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15822,32.711017,2 Hour Max $1.25 ,2.0,1.25
1271,Downtown,East Village,500 SEVENTH AVE,7-521,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.158222,32.711137,2 Hour Max $1.25 ,2.0,1.25
1272,Downtown,East Village,600 SEVENTH AVE,7-606,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15841499999999,32.711679,2 Hour Max $1.25 ,2.0,1.25
1273,Downtown,East Village,600 SEVENTH AVE,7-608,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.15841599999999,32.711778,2 Hour Max $1.25 ,2.0,1.25
1274,Downtown,East Village,600 SEVENTH AVE,7-610,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay),-117.158418,32.711897,2 Hour Max $1.25 ,2.0,1.25
